note_id,href,keywords,description,og:type,og:title,og:xhs:note_comment,og:xhs:note_like,og:xhs:note_collect,date_info
659b6aaa000000000f030234,https://www.xiaohongshu.com/discovery/item/659b6aaa000000000f030234,"smiley, 微笑, 笔记灵感, 可持续, 低碳环保, 我的日常, smiley笑脸, smiley笑脸联名, 环保, 环保材料, 可持续时尚, 可持续生活, 可持续设计, 2024年的第一篇小红书",SMILEY×WOUF合作系列 采用精选的可回收材料制作 将美好生活装载其中 为每个人和地球的未来贡献积极力量 通勤、出游都百搭，有型又环保 #smiley #微笑 #笔记灵感 #可持续 #低碳环保 #我的日常 #smiley笑脸 #smiley笑脸联名 #环保 #环保材料 #可持续时尚 #可持续生活 #可持续设计 #2024年的第一篇小红书,article,SMILEY×WOUF，将可持续时尚贯彻到底,7,10+,7,2024-01-08 上海
65977df7000000001e00a977,https://www.xiaohongshu.com/discovery/item/65977df7000000001e00a977,"百达摄影奖, 可持续, 摄影, 记录生活, 俄乌战争, 摄影师, 女摄影师, 摄影灵感, 纪实摄影, 新闻摄影, 艺术家分享, 艺术展览, 新加坡看展, 新加坡看展打卡, 新加坡生活",2022年2月24日早晨，格拉·阿特莫娃（Gera Artemova）在基辅公寓里被爆炸声惊醒，由此开始创作她的视觉日记。俄罗斯开始入侵乌克兰。第二天，她和家人搬到了切尔卡瑟州一个村庄的小房子，那里距离基辅 130 公里。在撤离和返回城市的过程中，她一直在拍摄日常生活。 她入围百达摄影奖“人”主题奖项的作品“战争日记”（War Diary）系列以双联画的形式呈现：一边是基辅圣索菲亚大教堂壁画上的手，一边是她儿子在村子里玩树叶的手；一边是基辅被炸毁的建筑物冒着浓烟，一边是炖锅冒出的蒸汽。阿特莫娃说：“做饭时，你会看到窗外美丽的光线和春天；然而你无法忘记战争，无法忘记你为什么在那里。双联画的形式展示了这种现实的两面。” 	 百达摄影奖“人”展览将于今天在新加坡SOTA Art Gallery揭幕，展至2024年1月29日。 	 #百达摄影奖   #可持续  #摄影  #记录生活  #俄乌战争  #摄影师  #女摄影师  #摄影灵感  #纪实摄影  #新闻摄影  #艺术家分享  #艺术展览  #新加坡看展  #新加坡看展打卡  #新加坡生活  @摄影薯  @人文薯  @艺术薯,article,俄乌战争下的生活,0,3,0,2024-01-08 中国香港
63a05ae5000000001f013a2d,https://www.xiaohongshu.com/discovery/item/63a05ae5000000001f013a2d,"可持续, 环保理念, 可持续时尚合伙人, 变废为宝, 环保, 可持续性好物分享, 塑答, 可持续性生活, 材料设计, 循环, 新型材料, 可持续设计, 可持续性设计, 可持续性时尚, 可持续时尚, 环保艺术, 废物利用, 海洋保护",在今年的伦敦设计节上，在首届“Material Matters”设计博览会上，多学科创意的Zena Holloway推出了一系列新的雕塑，可穿戴设备和完全从基层发展的产品。该系列被称为“Rootfull”，包括一件带有领子和其他雕塑形式的连衣裙，灵感来自珊瑚、大型壁挂和具有柔软珊瑚纹理的根茎生长的灯。作为展会的亮点，Holloway的作品探索了根系纺织品的前景，并想象了一个时尚可持续和可堆肥的未来。 	 🟠 根形成一种植物骨架，捕获碳，因此成为应对气候变化复杂问题的一小部分。她像3D打印机一样使用根茎，让大自然通过精心雕刻成蜂蜡的模板编织其路径。每个生长周期都会产生不同的结果，因此没有两块生长相同。 	 🟠 “挑战在于缝纫、切割、连接、拔毛、镶嵌和重置，直到找到使用根茎最佳形式。根是一种令人兴奋且用途广泛的材料，通过处理纤维的自然流动来实现最诚实的结果。它可以生长成大型悬挂结构，也可以设置和模制以形成容器，并且对自然死亡过程 的反应特别好，“霍洛威写道。 	 🔵形成雕塑3D形状的多功能介质 为了制作她的系列，设计师用蜂蜡雕刻的模板种植小麦草种子，在 12 天内，芽长到 20 厘米，而根部在下面结合形成自然编织的结构。然后允许根垂直或水平扩展，以遵循它们生长成的模板的形式。它们也可以被迫进入狭小的空间，使它们变得扁平紧凑，或者鼓励它们更深入地发展以创建复杂的3D形状。 	 🔵 Material Matters是伦敦设计日历上的一个新固定装置。根据广受好评的同名播客，该活动于 2022 年 9 月 22 日至 25 日在首都南岸举行的2022年伦敦设计节期间举行了首届活动。该活动汇集了40多个世界领先的品牌，设计师，制造商和组织，以庆祝材料的重要性及其塑造我们生活的能力。 	 #塑答 #新型材料 #可持续性设计 #可持续性时尚 #可持续性生活 #可持续性好物分享 #可持续设计 #可持续时尚 #可持续 #循环 #材料设计 #海洋保护 #环保 #废物利用 #变废为宝 #环保艺术 #环保理念#可持续时尚合伙人,article,可持续设计🟠植物根茎生长的系列生物设计,1,100+,100+,2022-12-19
65954c69000000001d036bd7,https://www.xiaohongshu.com/discovery/item/65954c69000000001d036bd7,"环境, 可持续, 新能源, 工作, 环保, 气候",说出你们的故事 	 #环境 #可持续 #新能源 #工作#环保 #气候,article,蹲一蹲环境 可持续领域的兄弟姐妹,0,0,0,2024-01-03 北京
64c23fc500000000100313fc,https://www.xiaohongshu.com/discovery/item/64c23fc500000000100313fc,"绿意再生, 可持续, 环保, 健康饮食, 可持续性生活, 助力环保, 有机, 有机农业, 可持续发展",幽深的森林，静谧的氛围，阳光穿透树叶的缝隙，是绿与光的融合，肆意生长的绿色总是充满生命和活力。 · 绿意蔓延，不仅是在山野、鸟鸣、晨露间，更在繁忙的人间烟火气中。 · 于繁华都市，探寻大自然的真实与纯净，“食”得绿色环保。选择有机产品，让“可持续”简单化。 · 近年来，农用资源的不合理使用带来了严重的农业面源污染。有机农业在生产中使用矿质肥料、粪便和秸秆等替代化肥、农药，同时采用轮耕、混合种植的方式，在一定程度上促进了土壤的可持续循环，降低了对环境的污染。 · 绿色代表着健康和可持续，为环保助力，让绿意再生，于有机农业中开启可持续生活。 #绿意再生 #可持续 #环保 #健康饮食 #可持续性生活 #助力环保 #有机 #有机农业 #可持续发展,article,绿意再生，为环保助力,5,100+,10+,2023-07-27
6541f52b0000000025020cdb,https://www.xiaohongshu.com/discovery/item/6541f52b0000000025020cdb,"可持续, 可持续性设计, 可持续性生活, Sustainability, upcycling, remake, sustainable, diy, 想记录下此刻, 这个模板有点东西, 设计, 灵感",以前知道丝瓜络可以用来洗澡和洗碗，小时候在奶奶家也常用丝瓜络洗碗 ，可好用了！没想到它还被墨西哥设计师Fernando Laposse用来做屏风设计！ 	 图片来自书籍《UPCYCLE-24 Sustainable DIY Projects》Rebecca Proctor 	 #可持续 #可持续性设计 #可持续性生活 #Sustainability #upcycling #remake #sustainable #设计#diy#灵感 #想记录下此刻#这个模板有点东西,article,Upcycling Idea |丝瓜络竟然还可以做屏风,4,100+,100+,2023-11-01
659973140000000012005ed5,https://www.xiaohongshu.com/discovery/item/659973140000000012005ed5,"ESG, esg, 可持续, 绿碳岛教育, ESG咨询师, 西安, 证书, 结业证书",本次培训将围绕ESG基本理念与评价、中国企业ESG构建方法和企业碳中和实务等主题，将政策、路径与实务结合。 	 指导单位：中华职教社教育培训中心 主办单位：绿碳岛（佛山）教育咨询有限公司 协办单位：陕西省碳中和技术发展协会（筹） 考评单位：资历通人才测评（北京）中心 	 参加培训的学员，经考核合格，获得由中华职教社教育培训中心监制、资历通人才测评（北京）中心颁发的“ESG咨询师（初级）”岗位技能培训结业证书。 	 合格学员可在中华职教社教育培训中心资历框架公共服务平台官网进行证书查询、并记录个人资历报告。 	 培训时间：1月19日-21日 培训地点：西安市 (具体地点培训开始前一周另行通知) 培训形式：线下培训 	 #ESG #esg #可持续 #绿碳岛教育 #ESG咨询师 #西安 #证书 #结业证书,article,本次培训将围绕ESG基本理念与评价、中国企业ESG构建方法和企业碳中和实务等主题，将政策、路径与实务结合。 	 指导单位：中华职教社教育培训中心 主办单位：绿碳岛（佛山）教育咨询有限公司 协办单位：陕西省碳中和技术发展协会（筹） 考评单位：资历通人才测评（北京）中心 	 参加培训的学员，经考核合格，获得由中华职教社教育培训中心监制、资历通人才测评（北京）中心颁发的“ESG咨询师（初级）”岗位技能培训结业证书。 	 合格学员可在中华职教社教育培训中心资历框架公共服务平台官网进行证书查询、并记录个人资历报告。 	 培训时间：1月19日-21日 培训地点：西安市 (具体地点培训开始前一周另行通知) 培训形式：线下培训 	 #ESG #esg #可持续 #绿碳岛教育 #ESG咨询师 #西安 #证书 #结业证书,3,0,0,2024-01-06 江苏
65997a9c000000001000d5c1,https://www.xiaohongshu.com/discovery/item/65997a9c000000001000d5c1,"环保, 可持续, 可持续时尚, 可持续发展, 可持续生活, 可持续设计, 可持续材料, 可持续生活方式, sustainable, SDGs, 绿色低碳, 绿色低碳生活, 礼品, 彩妆分享, 环保材料, 环境友好, 纯净美妆, DeNoiser, denoiser, 降噪宇宙, denoiser降噪宇宙, DeNoiser降噪宇宙",📗Elate美妆 💡Low-waste beauty starts with consumption. 	 --- 用竹子做美妆和护肤产品包装：散粉、精华、腮红、睫毛膏、眼影等彩妆和护肤用品，这样的包装节省了697000套塑料包装♻️ 	 ✅目前有3个认证：BCorp共益企业、PETA、Think Dirty 护理产品潜在毒性数据库认证 ✅Elate主要是做环保可持续to C美妆 有3个核心belief： ETHICAL INGREDIENTS SUSTAINABLE PACKAGING RESPONSIBLE MARKETING 关注地球、人类和动物。 每年会把企业经营利润的2% donate给价值观相符的事业——其中1%用于社会倡议，1%用于环境倡议，很注重品牌的影响力传播纯净彩妆的好榜样了 	 #环保 #可持续 #可持续时尚 #可持续发展 #可持续发展 #可持续生活 #可持续设计 #可持续材料 #可持续生活方式 #sustainable #SDGs #绿色低碳 #绿色低碳生活 #礼品 #彩妆分享 #环保材料 #环境友好 #纯净美妆 #DeNoiser #denoiser #降噪宇宙 #denoiser降噪宇宙 #DeNoiser降噪宇宙,article,可持续♻️是时候让竹子来做美妆包装了,2,10+,8,2024-01-07 广东
659960ee000000001200bf9a,https://www.xiaohongshu.com/discovery/item/659960ee000000001200bf9a,"可持续, 环保, 礼品, ESG, 可持续发展, 碳中和, SDG, 环境友好, 废物利用, 绿色低碳, 可持续时尚",✅Veggie Lights蔬菜灯！ 英国Nir Meiri Studio设计工作室和设计师Vaidehi Thakkar的合作款可持续照明产品 --- 真的没想过，蔬菜有一天可以变成灯⁉️ 🚨灯罩主要材料：蔬菜红甘蓝 他们一直以来的作品就是从自然中找灵感，用大量的环保材料以及循环利用废弃材料制成家居产品 不规则的大自然天然叶面纹理和属性，很原生态 之前，Nir Meiri Studio还和BIOHM联合推出了“菌丝体”灯 #可持续 #环保 #礼品 #ESG #可持续发展 #碳中和 #SDG #环境友好 #废物利用 #可持续 #绿色低碳 #可持续时尚,article,可持续♻️｜自然循环，蔬菜变成灯💡,0,5,4,2024-01-06 广东
6598f2f8000000000f010357,https://www.xiaohongshu.com/discovery/item/6598f2f8000000000f010357,"时尚是轮回, Auelement可持续生活, 可持续, 可持续设计, 清洁剂, 零废弃, 零废弃生活, zerowaste, 环保, 极简生活, 生活方式, 产品, 好物分享",. 越来越多的可持续产品涌现，以环保为名，吸引着人们购买。然而，深入其中，发现要做到真正的零废弃并不容易。 . ZEERO成立于2017年，首次将可重复使用的吸管带到了俄罗斯。生活日用、清洁……他们销售并开发废弃产品，为当地人们提供环保生活解决方案。 . 面对习惯使用液体清洁产品的客户，ZEERO提供“可续杯”清洁产品，使用完后可退回铝罐包装。谈到产品理念时，ZEERO希望“不以环保为幌子”出售不环保产品，每一件产品除了更耐用也要更美观。 . 图©ZEERO #时尚是轮回 #Auelement可持续生活 #可持续 #可持续设计 #清洁剂 #零废弃 #零废弃生活 #zerowaste #环保 #极简生活 #生活方式 #产品 #好物分享,article,ZEERO不以环保为“幌子”,0,10+,10+,2024-01-06 浙江
659927510000000013036f79,https://www.xiaohongshu.com/discovery/item/659927510000000013036f79,"花厨, 阿南纸艺, 纸艺, 艺术, 创作, 设计, 手工, 定制, 花朵, 植物, 山茶花, 南京, 环保, 可持续, 装置, 艺术装置, 商业空间, 沉浸式体验",阿南纸艺将山茶花化为梦境✨ 在花厨南京新店中 细腻地编织出一段段绚烂的花语🌟 白色山茶花如梦如幻 象征着纯白无暇 蓬勃的生命力和蜕变的力量💫 寄托了生命之美和女性的坚韧之情 每一朵山茶花都是一段梦的开始 营造了“美而有爱”的空间😘 	 #花厨 #阿南纸艺 #纸艺 #艺术 #创作 #设计 #手工 #定制 #花朵 #植物 #山茶花 #南京 #环保 #可持续 #装置 #艺术装置 #商业空间 #沉浸式体验,article,与你共赴 | 山茶之约🧡,1,10+,7,2024-01-06 广东
6599268c000000001101fe02,https://www.xiaohongshu.com/discovery/item/6599268c000000001101fe02,"立邦, 为爱上色, 为爱上色农村支教奖, 为爱上色中国, 为爱上色15周年, 支教, 支教生活, 大宛设计, 设计师日常, 我的日常, 可持续, 可持续生活, 可持续理念, 乡村振兴, 乡村, 乡村美育, 美丽乡村",近期参与了立邦“爱的拥抱”2023为爱上色年底分享会，现场感受到每个参与的人都竭尽全力将自己的创意融入到当地孩子的课程和生活，非常感动。 	 之前有看到过一个说法，说支教实际会负面影响到一个农村孩子的身心健康，因为短暂的美好和他现实的生活形成了很强烈的对照后会有更加艰难的心路历程。 	 但是这个观点并没有把支教建立在长期主义上，我一直认为，乡村振兴、乡村美育是给每一个在大山里的孩子一个平等认识这个美丽世界的机会，如果这个支教可以在当地留下东西，真正改变了村里的生活，它就是有长期影响力的。 	 最后谢谢我的支教队长以及带我参与这次项目的立邦，希望明年可以更加紧密的参与在里面，能多做点事。@立邦 	 #立邦 #为爱上色 #为爱上色农村支教奖 #为爱上色中国 #为爱上色15周年 #支教 #支教生活 #大宛设计 #设计师日常 #我的日常 #可持续 #可持续生活 #可持续理念 #乡村振兴 #乡村 #乡村美育 #美丽乡村,article,关于爱与平等：公益乡村美育参与中,3,10+,10+,2024-01-06 上海
6599063300000000130360f9,https://www.xiaohongshu.com/discovery/item/6599063300000000130360f9,"是live也是life, 苏州久光百货, 顺丰快递, 可持续, 可持续时尚, 商业, 商业思维, 活动策划, 商业美陈, 种草, 好物分享, 节能环保, 低碳",#是live也是life#苏州久光百货 #顺丰快递 苏州久光百货与顺丰快递品牌联名 借用环保主题进行品宣 快递箱种草， 旧衣物回收等， 二次利用及回收循环， 都向可持续发展向低碳方向。 随着人们对品质生活的要求不断提高， 各品牌对环保的关注及用心倡导， 或将成为末来品宣趋势。 #可持续 #可持续时尚 #商业 #商业思维 #活动策划 #商业美陈 #种草 #好物分享 #节能环保 #低碳,article,分享：品牌联名/可持续低碳环保/环保种草箱,0,3,0,2024-01-06 上海
6598652e0000000011015b1d,https://www.xiaohongshu.com/discovery/item/6598652e0000000011015b1d,"可持续, 可持续时尚, 再生材料, 文创, 文创设计, 文创产品定制, 碳中和, 低碳环保",可持续材料与中国传统非遗文化的色彩学是…？ #可持续 #可持续时尚 #再生材料 #文创 #文创设计 #文创产品定制 #碳中和 #低碳环保,article,可持续材料的非遗色彩学｜100%回收再生材料,1,10+,2,2024-01-06 英国
65952558000000001e004f39,https://www.xiaohongshu.com/discovery/item/65952558000000001e004f39,"MaisonLouisMarie, 人类只有一个地球, 地球, 保护动物, 环保生活, 可持续生活, 可持续, cleanbeauty",正如许多艺术家创造出生生不息的美丽作品一样，出于对地球的热爱，让他们得以思考如何取之自然、回归自然，而不是如何占有一席之地。🗣Maison Louis Marie的故事也开启于对地球上植物的研究，因此自品牌创始以来，保护地球就是品牌的最重要的理念之一。 	 🍀Clean Beauty 我们坚持不使用含有任何污染地球或伤害人体的有毒成分，无论它们是从大自然中萃取的还是再制造的。我们不在动物身上测试产品，也不使用含动物性成分。Maison Louis Marie确保在使用合成和天然成分之间取得平衡。品牌使用的合成成分旨在保护地球，避免濒危植物收到影响，且避免使用动物产品，以及天然过敏原。 	 ♻️Sustainable Packaging 品牌使用的包装均使用100%再生瓦楞纸和FSC认证纸张。纸盒上不使用任何有毒涂层，仅使用大豆油墨，避免使用亮箔或其他有毒油墨处理，以确保盒子是100%可回收的。品牌努力将产品中的塑料消耗量降到最低，且只采用回收塑料。 	 🌍1% For the Planet Maison Louis Marie加入“1% For the Planet”，第一个合作伙伴是National Forest Foundation，该基金会与US Forest Service密切合作，通过在迫切需要的地区种植本地树木来满足森林的需求。这样的改变直接影响着大气中碳的减少、森林健康和恢复力，以及保护数千种物种的栖息地。 	 新的一年，和Maison Louis Marie一起，对地球好一点！ 	 #MaisonLouisMarie #人类只有一个地球 #地球 #保护动物 #环保生活 #可持续生活 #可持续 #cleanbeauty,article,人类！对地球好一点🌍,0,10+,2,2024-01-08 上海
65364142000000001d017a9f,https://www.xiaohongshu.com/discovery/item/65364142000000001d017a9f,"作品集, 景观设计, 建筑设计, 建筑, 设计案例分享, 可持续, 城市农场",项目作者：James Cook 项目介绍：建设可持续社区的一个策略是创建城市农场，在底特律被通俗地称为“农业社区”。广告牌和围板是值得建筑关注的。位于底特律的Brush Park Agrihood重新构想了在建筑行业中使用广告牌和广告牌的潜力。该作品的灵感来自文丘里的“向拉斯维加斯学习”，该作品描述了一个由标牌和广告预测的城市。画在项目广告牌上的图片内容倡导底特律可持续发展的未来。此外，围板阶段的故事情节是一个新的城市农场社区的建设转移到一个曾经繁荣的地区。场地的围板成为可居住空间的框架，不可避免地溢出到场地的后部，从而为居民提供分配空间。 与传统的围板不同，Agrihood的信息图表和社区信息被永久保留，因为它们被嵌入到建筑的框架中，从而表明了底特律环境危机的重要性。该作品还从壁画家Diego Rivera和剖面图艺术中汲取灵感。这些特殊的绘画风格是为了实现和展示复杂的环境信息而开发的。 	 #作品集  #景观设计  #建筑设计  #建筑  #设计案例分享  #可持续  #城市农场,article,图纸分享｜可持续社区：城市农场,1,100+,100+,2023-10-24
659a68b7000000001001313c,https://www.xiaohongshu.com/discovery/item/659a68b7000000001001313c,"可持续, 轻量化装备, 户外背包, 徒步装备, 时尚资讯, 设计干货, 精致露营, 可持续时尚, 户外, 活动, 碳中和, 碳中和办公室, 碳咨询, 可持续品牌, BCorp, patagonia, 低碳品牌, 共益企业, 户外品牌",嘿，亲爱的小伙伴们，我是小昕姐🌿，TOP会计师事务所的ESG“打工人”。今天我想和大家分享一下关于可持续品牌的一些心得，特别是我最近对Patagonia这个户外运动生活方式品牌的了解。作为TOP会计师事务所的ESG项目经理，我一直致力于探索和推广可持续发展的实践，所以这个话题对我来说特别有意义。希望我的分享能给大家带来一些启发和灵感！ 🏞️ 关于Patagonia Patagonia是一家始于1953年的户外用品品牌，但它的特别之处在于它的环保理念和实践。作为一家B corp企业，它在保护环境方面做了大量工作，而这些工作，其实是我们每个热爱大自然的人都可以参与和学习的。 🌱 Patagonia的可持续实践 1. 品质至上，确保产品耐用。耐用的产品可以帮助我们减少资源消耗。他们的官网上有一个铁甲保证计划，提供产品维修、更换或退换服务，这真的很棒！ . 2. 生产过程的透明度。他们在官网公开了使用的环保面料、环境责任计划和改善环境影响的工艺流程。这种透明度让消费者更加信任他们的产品。 . 3. Worn Wear旧衣维修再造活动。这个活动真的太有意义了！他们用回收材料建造移动维修车，为旧衣服提供免费修理服务，这不仅节约资源，还延长了衣物的使用寿命。 . 4. 销售额的1%用于自然环境保护。通过这种方式，Patagonia致力于保护和恢复自然环境，这也体现了他们对地球健康的重视。 🤔 你们怎么看？ . 在这里，我也想问问你们，你们喜欢哪些可持续品牌？我们可以通过支持这些品牌，共同推动可持续发展的实践。 希望我的分享对你们有所帮助！记得，作为消费者，我们的选择和行动也是对这个世界产生影响的一部分。让我们一起努力，为建设一个更可持续的未来出一份力吧！💚🌏 #可持续 #轻量化装备 #户外背包 #徒步装备 #时尚资讯 #设计干货 #精致露营 #可持续时尚 #户外 #活动 #碳中和 #碳中和 #碳中和办公室#碳咨询#可持续品牌#BCorp #patagonia #低碳品牌 #共益企业 #户外品牌,article,可持续品牌的分享｜Patagonia 户外生活方式,0,2,2,2024-01-07 上海
659a6096000000001101ccb6,https://www.xiaohongshu.com/discovery/item/659a6096000000001101ccb6,"艺术家具, 个性家具, 家具, 家具分享, 现代家具, 多巴胺, 可持续",🎊Qeeboo 是设计师 Stefano Giovannoni 于 2016 年在米兰国际家具展上推出的品牌名称。 🎊Qeebo的首次亮相 - 仅在线提供25种产品 - 绝对是壮观的。有趣、讽刺和令人惊讶的设计使该系列立即获得成功;兔子椅已经成为设计的标志。Qeeboo家具和配饰是创始人想象力的结晶，以其与知名品牌的成功合作和流行设计方法而闻名。 🎊在Stefano Giovannoni的悉心监督下，不同的情感和风格共存，共同的目标是提供唤起情感和激发想象力的功能性产品。 🎊Qeeboo 制作俏皮和叙事的对象。它们是对我们集体想象中最具代表性的偶像进行复杂比喻研究的结果。 🎊Qeebo生产新的作品，人们可以根据自己的情感或混合体来解释，这些作品可以用于无数的用途。 🎊Qeeboo系列由注塑模具中的塑料制成，经过精心的美学和技术研究。 	 #艺术家具  #个性家具  #家具  #家具分享  #现代家具  #多巴胺  #可持续  @家居署  @署队长  @小红书REDesign  @小红书成长笔记,article,Qeeboo椅子和扶手椅：有趣而讽刺的设计❤,0,1,1,2024-01-07 北京
659aa26a0000000011019739,https://www.xiaohongshu.com/discovery/item/659aa26a0000000011019739,"EveryArt, EveryArt艺术征集, 每日艺术家, 可持续, 设计, 艺术, 当代艺术, 艺术征集, 征集, 艺术作品",（5.15截止） 	 如何利用数字技术延续丹宁精神?牛仔设计师如何实现可持续设计?2024Advance Denim可持续数字艺术大赛定于2024年1月至11月举办，于本日正式宣发启动! 	 大赛主题： 本次比赛将继续沿用【可持续牛仔】为主题灵感贯穿整体设计，在“户外悦动”、“都市先锋”、“复古重塑”三大板块中进行创作。 	 参赛对象： 本次大赛面向海内外各大高校在读设计专业大学生（专科/本科/硕士研究生/博士生/同等学历，以身份证+学生证为准）开发报名申请。 	 设计要求： 1)作品内容符合大赛主题和设计方向，男女装不限 2)所有设计作品必须含有设计说明、设计效果图 3)附带1-2分钟的视频讲解，作为真人出镜的初步面试(mp4文件) 4)设计作品文件格式: JPG/PPT/Word/PDF等不限 5)作品应结合2024年潮流趋势，具有个人鲜明的设计特点和商业价值可行性。以坚定文化自信、传播正能量为核心价值观，拒绝低俗、恶搞等不当内容的作品。 #EveryArt #EveryArt艺术征集 #每日艺术家 #可持续 #设计 #艺术 #当代艺术 #艺术征集 #征集 #艺术作品,article,征集 | 2024可持续数字艺术大赛,0,3,4,2024-01-07 上海
6599716f000000001a028247,https://www.xiaohongshu.com/discovery/item/6599716f000000001a028247,"ESG, ESG投资, 可持续, 社会责任, 企业管理, 咨询, 求职, 找工作, 转行",之前说到，ESG和另外两个概念（Sustainability、CSR）最大的区别，就是标准和框架⚖️。 	 换句话说，相比于Sustainability、CSR，评价一家企业的ESG做得好不好，更多需要参考的是资本市场制定的评价考核体系💯。 	 因此，所谓“做ESG”，很多时候就是就是去“靠拢”并“符合”这些考核标准⚖️。 	 这些考核标准（也就是之前说到的，监管机构交易所规定的披露标准、评级机构制定的评价体系、ESG相关权威组织/标准/指引等等），相对于是给企业制定了一套“应试教育”的框架。 	 很多标准会按照公司所处的行业、规模，适用不同的评判方法： 	 例如给企业选取不同的关键指标、评分权重、评判标准。 	 不同标准体系的评价侧重点，也不太一样。 	 例如Sustainalytics会结合风险敞口和管理能力对各指标进行评分，CDP主要是应投资机构要求对公司发出环境信息披露的要求。 	 但本质上，其实都是用“既有的框架”，对企业考核✅❎。 	 区别只是在于不同行业、规模的企业，拿到的“卷子”可能会不太一样，需要完成的“考试”数目也不一样。 	 但相同的是，这些“考试分数”，一定程度上可以客观地评价企业ESG做得好坏。 	 而且大多数“分数”甚至“考卷”都是公开的，这些“成绩”会被所有利益相关方看到👀。 	 ————————————— 	 那么现在来说另外两个概念，Sustainability和CSR。 	 相对于ESG，这两个概念“被既有框架标准考核”的成分，相对少一些。 	 先说结论： 	 1️⃣ ESG是评价企业“其中”的运营是否满足考核要求 	 2️⃣ Sustainability更多是结合企业“内在”业务布局的战略措施 	 3️⃣ CSR更多偏向“对外”的积极行动。 	 （又写不下了，先点关注，下篇继续了） 	 #ESG  #ESG投资  #可持续  #社会责任  #企业管理  #咨询  #求职  #找工作  #转行,article,ESG Sustainability CSR：由内而外三个概念,0,10+,10+,2024-01-06 北京
6597de880000000012009f43,https://www.xiaohongshu.com/discovery/item/6597de880000000012009f43,"花厨, 阿南纸艺, 纸艺, 艺术, 创作, 设计, 手工, 定制, 花朵, 植物, 山茶花, 南京, 环保, 可持续, 装置, 艺术装置, 商业空间, 沉浸式体验",阿南纸艺创作的纸艺花 如同一幅唯美的画卷🎨 为 TOMACADO 花厨南京新店 勾勒出浪漫的花境✨ 每一朵纸艺花都是独一无二的艺术之作 为空间带来了清新而唯美的视觉享受🌿 为花艺与美食的融合 创造了一个独特的艺术之境 #花厨 #阿南纸艺 #纸艺 #艺术 #创作 #设计 #手工 #定制 #花朵 #植物 #山茶花 #南京 #环保 #可持续 #装置 #艺术装置 #商业空间 #沉浸式体验,article,一半坚韧 一半温柔最美山茶 绽放南京,0,8,1,2024-01-05 广东
6597d2190000000013035e6a,https://www.xiaohongshu.com/discovery/item/6597d2190000000013035e6a,"get职场新知识, 人生是旷野, 未来科技, 梦想城镇, 科幻, 科幻电影, 科幻画, 未来建筑, 未来建筑师, 未来科技感, 小红书, 城市, 城市设计, 城市规划, 城市竞赛, 城市设计竞赛, 新能源, 可持续发展, 可持续, 建筑设计, 建筑设计灵感, 在路上",许多在科幻电影中出现的画面和畅想，随着科技的进步，和新能源的普及，未来城市早已不是蓝图而已。 	 未来城市，不是只有高大夸张的建筑塔楼，而是更公平的空间权力，是更人性化便捷的生活方式，更可持续的能源支撑。这些未来城市，是否未来，是否适宜人居，是否只是权力的彰显，还是所谓的PPT造城，拭目以待。 	 先有希望，再有实现。 	 01 Biodiver City，“睡莲之岛”，马来西亚 02 Telosa City，沙漠乌托邦，美国 03 The Line，沙特阿拉伯 04 Amaravati Capital，印度新首都 05 Amaravati Capital，智慧森林城，墨西哥 06 The Orbit，花园智慧城市，加拿大 07 Floating City，马尔代夫 08 埃及新行政首都 09 Innovation Park，内华达州 区块链加密城 10 成都未来科技城 	 #get职场新知识 #人生是旷野 #未来科技 #梦想城镇 #科幻 #科幻电影 #科幻画 #未来建筑 #未来建筑师 #未来科技感 #小红书 #城市 #城市设计 #城市规划#城市竞赛 #城市设计竞赛 #新能源 #可持续发展 #可持续 #建筑设计 #建筑设计灵感#在路上,article,未来还有多远，可能就在眼前。,0,1,2,2024-01-05 上海
6597e879000000001d02bd80,https://www.xiaohongshu.com/discovery/item/6597e879000000001d02bd80,"留学申请季, ESG, 面试, 香港理工大学, 港理工, 香港留学, 留学香港, 香港留学申请, 可持续, 留学",🇭🇰 香港理工大学PolyU - ESG与可持续性理学硕士 (2024年9月入学) 面试通知来啦🎉 	 💗 该生本科是金融专业，属于跨专业申请，实习与工作经验也与ESG不相关。但我们还是找出了它们与ESG的强相关性。整个简历/推荐信/PS都是完全围绕ESG相关来演绎的，浑然天成。一看就是ESG的天选之子🥰 	 ⏰ 时间线是2023年10月中下旬递交申请，2024年1月5日收到面试通知，2024年1月19日参加面试。good luck💪 	 #留学申请季 #ESG #面试 #香港理工大学 #港理工 #香港留学 #留学香港 #香港留学申请 #可持续 #留学,article,港理工ESG天选之子来啦🤣 面试冲了,2,6,1,2024-01-05 英国
