,note_id,href,keywords,description,og:type,og:title,og:xhs:note_comment,og:xhs:note_like,og:xhs:note_collect,date_info,og:image,og:video,og:videotime,og:videoquality,text,predicted_label,prediction_confidence
413,62f1bcc4000000000900429a,https://www.xiaohongshu.com/discovery/item/62f1bcc4000000000900429a,"我的咖啡日记, 家庭咖啡角, 咖啡, 手冲咖啡, 扩香石, 咖啡店, 咖啡拉花, 咖啡豆, 咖啡拉花练习, 拿铁拉花, 咖啡皂, 咖啡渣, 咖啡渣的用途, 咖啡渣妙用, 咖啡渣回收再生, 可持续, diy",拍这个视频的初衷 是因为我在网上看到很多做扩香石的视频 以及自己攒了非常多的咖啡渣没地方用 于是我就心血来潮（手贱） 做了一会咖啡扩香石 原本以为是一个一次成功的分享视频 结果差点翻车三次 还好最后算是成功吧但是也没有很香啦 哈哈 可以自己加点精油进去 #我的咖啡日记 # #家庭咖啡角  #咖啡  #手冲咖啡  #扩香石  #咖啡店  #咖啡拉花 #咖啡豆  #咖啡拉花练习  #拿铁拉花  #咖啡皂  #咖啡渣  #咖啡渣的用途  #咖啡渣妙用  #咖啡渣回收再生  #可持续  #diy,video,咖啡爱好者一定要知道的扩香石配方！,100+,1k+,100+,2022-08-09,http://sns-webpic-qc.xhscdn.com/202401172252/df11c8736110fc4389a6e6dd718a1a13/spectrum/01028901kuddg98ec82010kvqon081qbdx!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/spectrum/01e2f1bc0245022e0183700382804c0f7e_259.mp4,02:34,高清,"咖啡爱好者一定要知道的扩香石配方！, 拍这个视频的初衷 是因为我在网上看到很多做扩香石的视频 以及自己攒了非常多的咖啡渣没地方用 于是我就心血来潮（手贱） 做了一会咖啡扩香石 原本以为是一个一次成功的分享视频 结果差点翻车三次 还好最后算是成功吧但是也没有很香啦 哈哈 可以自己加点精油进去 #我的咖啡日记 # #家庭咖啡角  #咖啡  #手冲咖啡  #扩香石  #咖啡店  #咖啡拉花 #咖啡豆  #咖啡拉花练习  #拿铁拉花  #咖啡皂  #咖啡渣  #咖啡渣的用途  #咖啡渣妙用  #咖啡渣回收再生  #可持续  #diy, 我的咖啡日记, 家庭咖啡角, 咖啡, 手冲咖啡, 扩香石, 咖啡店, 咖啡拉花, 咖啡豆, 咖啡拉花练习, 拿铁拉花, 咖啡皂, 咖啡渣, 咖啡渣的用途, 咖啡渣妙用, 咖啡渣回收再生, 可持续, diy",生活方式与生活分享,0.99957305
414,658e4f3c000000000f01cbec,https://www.xiaohongshu.com/discovery/item/658e4f3c000000000f01cbec,"做手工这一年, 旧物改造, 瓶子改造, 酒瓶改造, 灯, 灯灯灯灯灯, 小夜灯, diy酒瓶小夜灯💡, diy, DIY手工制作, 废物利用, 变废为宝, 废旧玻璃瓶改造, 手作, 手绘, 手工, 丙烯画, 肌理画, 画画, 画画的日常, 手工改造, 丙烯花卉, 复古, 复古风, 家居摆件, 家居软装, 家居美学, 我的手工日常, 每日一手工, 创意, 教程, 环创, 可持续, 来自星星的艺术家, 小红书视频号",喝完的酒瓶不要扔，一起来做复古小夜灯吧 #做手工这一年#旧物改造 #瓶子改造 #酒瓶改造 #灯 #灯灯灯灯灯 #小夜灯 #diy酒瓶小夜灯💡 #diy #DIY手工制作 #废物利用 #变废为宝 #废旧玻璃瓶改造 #手作 #手绘 #手工 #丙烯画 #肌理画 #画画 #画画的日常 #手工改造#丙烯花卉 #复古 #复古风 #家居摆件 #家居软装 #家居美学 #我的手工日常 #每日一手工 #创意 #教程 #环创 #可持续 #来自星星的艺术家 #小红书视频号,video,做手工这一年｜旧物改造 瓶子丙烯画小夜灯,10+,100+,100+,2023-12-29 北京,http://sns-webpic-qc.xhscdn.com/202401172252/07555200aec46808d0dd6ca648a16955/1040g00830t8ldas9k2004a5vn63hudhdj37n17g!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e58e4d7911e8c0010370038cb3e7dce7_259.mp4,01:55,高清,"做手工这一年｜旧物改造 瓶子丙烯画小夜灯, 喝完的酒瓶不要扔，一起来做复古小夜灯吧 #做手工这一年#旧物改造 #瓶子改造 #酒瓶改造 #灯 #灯灯灯灯灯 #小夜灯 #diy酒瓶小夜灯💡 #diy #DIY手工制作 #废物利用 #变废为宝 #废旧玻璃瓶改造 #手作 #手绘 #手工 #丙烯画 #肌理画 #画画 #画画的日常 #手工改造#丙烯花卉 #复古 #复古风 #家居摆件 #家居软装 #家居美学 #我的手工日常 #每日一手工 #创意 #教程 #环创 #可持续 #来自星星的艺术家 #小红书视频号, 做手工这一年, 旧物改造, 瓶子改造, 酒瓶改造, 灯, 灯灯灯灯灯, 小夜灯, diy酒瓶小夜灯💡, diy, DIY手工制作, 废物利用, 变废为宝, 废旧玻璃瓶改造, 手作, 手绘, 手工, 丙烯画, 肌理画, 画画, 画画的日常, 手工改造, 丙烯花卉, 复古, 复古风, 家居摆件, 家居软装, 家居美学, 我的手工日常, 每日一手工, 创意, 教程, 环创, 可持续, 来自星星的艺术家, 小红书视频号",生活方式与生活分享,0.9995172
415,65952ee2000000001500183e,https://www.xiaohongshu.com/discovery/item/65952ee2000000001500183e,"YVERO, 焕新生活, 衣物喷雾, 可持续发展, 可持续",针对不能经常用清水洗的毛衣 我们可以选用衣物抑菌清新喷雾 有效抑菌，靶向带走毛衣中的异味 而我们为什么推荐这款喷雾 因为TA不仅能保护、清洁衣物 减少衣物的洗涤，能节约用水 产品的配方选用对人体友好、对宠物友好、对地球友好的有机原料 我们坚持让可持续融入我们的生活当中去 希望你们也能成为我们当中的一员 #YVERO  #焕新生活  #衣物喷雾  #可持续发展  #可持续,video,YVERO SHARE | 秋冬毛衣如何清洁？,2,4,4,2024-01-03 广东,http://sns-webpic-qc.xhscdn.com/202401172252/307e0ea3bab8eca80ca0ff5308511861/110/0/01e5952d9f1219d50010000000018cceba42b6_0.jpg!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e5952d9f1219d5010377038ccebf9485_259.mp4,00:15,高清,"YVERO SHARE | 秋冬毛衣如何清洁？, 针对不能经常用清水洗的毛衣 我们可以选用衣物抑菌清新喷雾 有效抑菌，靶向带走毛衣中的异味 而我们为什么推荐这款喷雾 因为TA不仅能保护、清洁衣物 减少衣物的洗涤，能节约用水 产品的配方选用对人体友好、对宠物友好、对地球友好的有机原料 我们坚持让可持续融入我们的生活当中去 希望你们也能成为我们当中的一员 #YVERO  #焕新生活  #衣物喷雾  #可持续发展  #可持续, YVERO, 焕新生活, 衣物喷雾, 可持续发展, 可持续",生活方式与生活分享,0.9993761
416,658c9b08000000001d026c91,https://www.xiaohongshu.com/discovery/item/658c9b08000000001d026c91,"人机交互, 交互设计, 可持续, 环境传感器, 传感, 材料, 有形交互, 有形交互界面, 新材料, 生物材料, sci, sci论文, sci论文辅导, 期刊发表, 期刊, 会议, 会议论文, 论文, 论文写作, 论文发表, 论文期刊",论文标题：Designing with Alganyl 	 论文摘要：我们探索Alganyl设计，一种高度可定制和可持续的生物材料，由食品级成分制成。为了制造Alganyl，我们优化了现有的生物塑料的柔韧性和强度，从而产生了一种作用和感觉类似于乙烯基织物的生物材料。此外，Alganyl是一种零废物材料，可以在60天内完全回收或生物降解。我们进一步探索了Alganyl通过嵌入颜色、纹理和传感颜料的设计。我们展示了完全由Alganyl制成的广泛应用，包括一个雕塑、洋娃娃服装、环境传感配件和一个可回收的音乐会袋。我们对12名参与者进行了一项用户研究，他们在家制作了Alganyl，制作了自己的应用，然后推测了Alganyl未来的应用。总的来说，参与者发现Alganyl是一种可获得的生物材料，可以用于许多应用。我们希望设计师和HCI研究人员将Alganyl作为一种可持续的生物材料来制造可回收和生物可降解的人工制品。 	 论文作者：Fiona Bell 等人 	 #人机交互  #交互设计  #可持续  #环境传感器  #传感  #材料  #有形交互  #有形交互界面  #新材料  #生物材料  #sci  #sci论文  #sci论文辅导  #期刊发表  #期刊  #会议  #会议论文  #论文  #论文写作  #论文发表  #论文期刊,video,人机交互论文速读 | Alganyl,0,10+,10+,2023-12-28 英国,http://sns-webpic-qc.xhscdn.com/202401172252/8c7213e09c8bf4e6bce3ca2ccbb24478/spectrum/1040g0k030t702o4sjs004ajhjdeb72lg3tskpl0!nd_dft_wgth_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e58c99fa11ea7c010370038cad3fb79b_259.mp4,02:03,高清,"人机交互论文速读 | Alganyl, 论文标题：Designing with Alganyl 	 论文摘要：我们探索Alganyl设计，一种高度可定制和可持续的生物材料，由食品级成分制成。为了制造Alganyl，我们优化了现有的生物塑料的柔韧性和强度，从而产生了一种作用和感觉类似于乙烯基织物的生物材料。此外，Alganyl是一种零废物材料，可以在60天内完全回收或生物降解。我们进一步探索了Alganyl通过嵌入颜色、纹理和传感颜料的设计。我们展示了完全由Alganyl制成的广泛应用，包括一个雕塑、洋娃娃服装、环境传感配件和一个可回收的音乐会袋。我们对12名参与者进行了一项用户研究，他们在家制作了Alganyl，制作了自己的应用，然后推测了Alganyl未来的应用。总的来说，参与者发现Alganyl是一种可获得的生物材料，可以用于许多应用。我们希望设计师和HCI研究人员将Alganyl作为一种可持续的生物材料来制造可回收和生物可降解的人工制品。 	 论文作者：Fiona Bell 等人 	 #人机交互  #交互设计  #可持续  #环境传感器  #传感  #材料  #有形交互  #有形交互界面  #新材料  #生物材料  #sci  #sci论文  #sci论文辅导  #期刊发表  #期刊  #会议  #会议论文  #论文  #论文写作  #论文发表  #论文期刊, 人机交互, 交互设计, 可持续, 环境传感器, 传感, 材料, 有形交互, 有形交互界面, 新材料, 生物材料, sci, sci论文, sci论文辅导, 期刊发表, 期刊, 会议, 会议论文, 论文, 论文写作, 论文发表, 论文期刊",艺术设计与自然摄影,0.9996099
417,65531f180000000032000256,https://www.xiaohongshu.com/discovery/item/65531f180000000032000256,"我的日常, 零废弃, 可持续生活, 环保, 可持续, 欢迎来到我的家, 家居作者俱乐部",哈喽，大家好 今天聊聊我的一些可持续生活的小xi惯 都是对我们来说简单又力所能及的 感兴趣就一起看下去吧~ #我的日常 #零废弃 #可持续生活 #环保 #可持续 @视频薯 @生活薯#欢迎来到我的家 #家居作者俱乐部 @家居薯,video,Vlog | 关于一些零废弃的可持续生活指南,10+,100+,100+,2023-11-18,http://sns-webpic-qc.xhscdn.com/202401172252/af4d48255a2d9965ce6b31d8ad7b5c11/1040g00830rerp0us1a7049ckjfpchkva894us00!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e5531f17af40eb010370038bfc4501b6_259.mp4,01:54,高清,"Vlog | 关于一些零废弃的可持续生活指南, 哈喽，大家好 今天聊聊我的一些可持续生活的小xi惯 都是对我们来说简单又力所能及的 感兴趣就一起看下去吧~ #我的日常 #零废弃 #可持续生活 #环保 #可持续 @视频薯 @生活薯#欢迎来到我的家 #家居作者俱乐部 @家居薯, 我的日常, 零废弃, 可持续生活, 环保, 可持续, 欢迎来到我的家, 家居作者俱乐部",生活方式与生活分享,0.99972516
418,6479af0f0000000013017730,https://www.xiaohongshu.com/discovery/item/6479af0f0000000013017730,"我的日常Vlog, 清洁剂, 物尽其用, 可持续",最近一直在探索可持续性生活的小技巧，挖掘了几个环保又好用的自制清洁剂，不需要再额外购买清洁剂啦！感兴趣的姐妹，就一直看下去吧～#我的日常Vlog #清洁剂 #物尽其用 #可持续 @日常薯 @视频薯,video,日常Vlog  | 自制天然环保又好用的清洁剂！,10+,100+,100+,2023-06-02,http://sns-webpic-qc.xhscdn.com/202401172252/aa4a3fea2997c30660ff9887818a8c48/1000g0082ja3eibsio0004a05ohvq9la0fndiqo8!nd_dft_wgth_jpg_3,https://sns-video-hw.xhscdn.net/stream/110/259/01e479aec0ba29aa01037303887b58fbe4_259.mp4,03:19,高清,"日常Vlog  | 自制天然环保又好用的清洁剂！, 最近一直在探索可持续性生活的小技巧，挖掘了几个环保又好用的自制清洁剂，不需要再额外购买清洁剂啦！感兴趣的姐妹，就一直看下去吧～#我的日常Vlog #清洁剂 #物尽其用 #可持续 @日常薯 @视频薯, 我的日常Vlog, 清洁剂, 物尽其用, 可持续",生活方式与生活分享,0.9997019
419,657098b5000000000703b278,https://www.xiaohongshu.com/discovery/item/657098b5000000000703b278,"景观, 景观装置, 景观设计, 低碳, 设计, 生物材料, 碳中和, 可持续, 花园, 共建花园, 微藻, 搞的就是艺术",微藻景观装置应用在共建花园中会有着怎样特殊的效益?微藻装置作为社区共建的一部分，能够增强社区居民间的情感联系，同时形成了独特的美学效果，提升社区花园的碳中和效益。 #景观 #景观装置 #景观设计 #低碳 #设计 #生物材料 #碳中和 #可持续 #花园 #共建花园 #微藻 #搞的就是艺术,video,微藻装置vlog| 共建花园中的微藻“碳”秘,1,100+,10+,2023-12-06,http://sns-webpic-qc.xhscdn.com/202401172252/77624ee175715c95e7ab00a4c5a604a9/1040g2sg30sbksb89ja605o6282v08kbn8c91o90!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e5709654da983f010370038c3fd540c5_259.mp4,01:04,高清,"微藻装置vlog| 共建花园中的微藻“碳”秘, 微藻景观装置应用在共建花园中会有着怎样特殊的效益?微藻装置作为社区共建的一部分，能够增强社区居民间的情感联系，同时形成了独特的美学效果，提升社区花园的碳中和效益。 #景观 #景观装置 #景观设计 #低碳 #设计 #生物材料 #碳中和 #可持续 #花园 #共建花园 #微藻 #搞的就是艺术, 景观, 景观装置, 景观设计, 低碳, 设计, 生物材料, 碳中和, 可持续, 花园, 共建花园, 微藻, 搞的就是艺术",艺术设计与自然摄影,0.99967396
420,646c793d0000000013037b3b,https://www.xiaohongshu.com/discovery/item/646c793d0000000013037b3b,"alcantara, 材料, 意大利, 汽车内饰, 奢华, 可持续, 内饰, 环保, 创新, 上海",在2023年上海国际汽车工业展览会上，Alcantara与多个顶级汽车品牌携手，充分证明其已成为更加关注潮流趋势和时尚奢华的人的优选材料。 这种材料可以将技术性能与驾驶乐趣相结合，并在追求可持续性的同时推动创新。 #alcantara #材料 #意大利 #汽车内饰  #奢华 #可持续 #内饰 #环保 #创新 #上海,video,Alcantara｜上海国际汽车工业展览会,6,1k+,100+,2023-05-23,http://sns-webpic-qc.xhscdn.com/202401172252/9c200b0a98356a5778c92dd402e8a38d/spectrum/1000g0k02hmg18qsj80005o91r5qgbo2d6kv6ap0!nd_dft_wlteh_jpg_3,https://sns-video-hw.xhscdn.net/stream/110/259/01e46c786bbe6283010370038847b9e5a2_259.mp4,00:15,高清,"Alcantara｜上海国际汽车工业展览会, 在2023年上海国际汽车工业展览会上，Alcantara与多个顶级汽车品牌携手，充分证明其已成为更加关注潮流趋势和时尚奢华的人的优选材料。 这种材料可以将技术性能与驾驶乐趣相结合，并在追求可持续性的同时推动创新。 #alcantara #材料 #意大利 #汽车内饰  #奢华 #可持续 #内饰 #环保 #创新 #上海, alcantara, 材料, 意大利, 汽车内饰, 奢华, 可持续, 内饰, 环保, 创新, 上海",商业案例与求职备考,0.99959344
421,65816fe1000000003a00c82d,https://www.xiaohongshu.com/discovery/item/65816fe1000000003a00c82d,"ESG, ESG投资, ESG咨询, ESG入门, 碳中和, 可持续, 战略咨询, 自我提升, 内行才知道, get职场新知识",三大重要概念，有何类似有何不同？一分钟说清。 #ESG  #ESG投资  #ESG咨询  #ESG入门  #碳中和  #可持续  #战略咨询  #自我提升  #内行才知道  #get职场新知识 @校园薯  @知识薯  @薯队长,video,一分钟搞懂ESG、CSR与可持续发展的区别🔍,1,10+,10+,2023-12-19 上海,http://sns-webpic-qc.xhscdn.com/202401172252/790badb7f00e19a4022a4f28637064c9/110/0/01e5816e3510ddcc0010000000018c81969b9c_0.jpg!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e5816e3510ddcc010371038c819eb56d_259.mp4,01:15,高清,"一分钟搞懂ESG、CSR与可持续发展的区别🔍, 三大重要概念，有何类似有何不同？一分钟说清。 #ESG  #ESG投资  #ESG咨询  #ESG入门  #碳中和  #可持续  #战略咨询  #自我提升  #内行才知道  #get职场新知识 @校园薯  @知识薯  @薯队长, ESG, ESG投资, ESG咨询, ESG入门, 碳中和, 可持续, 战略咨询, 自我提升, 内行才知道, get职场新知识",商业案例与求职备考,0.9967818
422,64578487000000001203024e,https://www.xiaohongshu.com/discovery/item/64578487000000001203024e,"艺术展览, 央美毕业展, 看展, 毕业展, 设计, 视觉, 可持续, 网页设计",-THE MASKING NATURE OF MODERNIT -可持续设计研究 -视觉叙事 网站未完成，为了展览匆匆上线了，边展边做吧#艺术展览 #央美毕业展 #看展 #毕业展 #设计 #视觉#可持续 #网页设计,video,央美毕业展｜DAILY CARBON BLIND SPOTS,7,100+,100+,2023-05-07,http://sns-webpic-qc.xhscdn.com/202401172253/41fd44f8292b7800c0ffb22c6d4b251f/1000g0082f4km3hqgm0005n3ibatkgg1f1mqkb40!nd_dft_wgth_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e45784866b7fc90103700387f5de4cc0_259.mp4,00:53,高清,"央美毕业展｜DAILY CARBON BLIND SPOTS, -THE MASKING NATURE OF MODERNIT -可持续设计研究 -视觉叙事 网站未完成，为了展览匆匆上线了，边展边做吧#艺术展览 #央美毕业展 #看展 #毕业展 #设计 #视觉#可持续 #网页设计, 艺术展览, 央美毕业展, 看展, 毕业展, 设计, 视觉, 可持续, 网页设计",艺术设计与自然摄影,0.9996284
423,659cb704000000001101439b,https://www.xiaohongshu.com/discovery/item/659cb704000000001101439b,"建筑, 建筑设计, 建筑设计竞赛, 建筑作品集, 未来建筑, 可持续建筑, 环保, AI, 创意, 脑洞, 未来城市, 房地产, 公共建筑, 木构建筑, 可持续, 可持续发展, 绿色建筑, 建筑设计理念, 设计理念, 山水, 山水城市, 国风, 国风建筑, AIGC",原创作品 欢迎合作 转载请注明出处  违规商用必究 谢谢。 版权归WA瓦舍建筑事务所所有©WAssociate 山水城市是什么样子的？ 山水 一直是深深植入在中国艺术里面的符号 如何通过建筑 对山水的意境进行表达与响应 如何承载中国自己所独有的 文化精髓，基于这一思考 结合一直秉承的未来城市理念 创作了一系列作品 感谢观看。 城市设计理念：城市已经摆脱地面交通，空中交通成为主要交通形式，地面出让给城市公园。 建筑形式主要通过垂直交通与大平台的形式来展现。 #建筑  #建筑设计  #建筑设计竞赛  #建筑作品集  #未来建筑  #可持续建筑  #环保  #AI  #创意  #脑洞  #未来城市 #房地产 #公共建筑 #木构建筑 #可持续 #可持续发展 #绿色建筑 #建筑设计理念 #设计理念#山水 #山水城市 #国风 #国风建筑 #AIGC,video,山水城市 建筑对山水文化的“暗黑”表达1#,2,3,1,2024-01-09 北京,http://sns-webpic-qc.xhscdn.com/202401172253/aa57840beb0618452a86c5a079605116/1040g2sg30tmniml9km005np51nsg97nl5i0hboo!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e59cb67211ddb4010370038cec2b1c5e_259.mp4,00:06,高清,"山水城市 建筑对山水文化的“暗黑”表达1#, 原创作品 欢迎合作 转载请注明出处  违规商用必究 谢谢。 版权归WA瓦舍建筑事务所所有©WAssociate 山水城市是什么样子的？ 山水 一直是深深植入在中国艺术里面的符号 如何通过建筑 对山水的意境进行表达与响应 如何承载中国自己所独有的 文化精髓，基于这一思考 结合一直秉承的未来城市理念 创作了一系列作品 感谢观看。 城市设计理念：城市已经摆脱地面交通，空中交通成为主要交通形式，地面出让给城市公园。 建筑形式主要通过垂直交通与大平台的形式来展现。 #建筑  #建筑设计  #建筑设计竞赛  #建筑作品集  #未来建筑  #可持续建筑  #环保  #AI  #创意  #脑洞  #未来城市 #房地产 #公共建筑 #木构建筑 #可持续 #可持续发展 #绿色建筑 #建筑设计理念 #设计理念#山水 #山水城市 #国风 #国风建筑 #AIGC, 建筑, 建筑设计, 建筑设计竞赛, 建筑作品集, 未来建筑, 可持续建筑, 环保, AI, 创意, 脑洞, 未来城市, 房地产, 公共建筑, 木构建筑, 可持续, 可持续发展, 绿色建筑, 建筑设计理念, 设计理念, 山水, 山水城市, 国风, 国风建筑, AIGC",艺术设计与自然摄影,0.99966824
424,65685a010000000038031b39,https://www.xiaohongshu.com/discovery/item/65685a010000000038031b39,"alcantara, 材料, 意大利, 微软, 键盘, 可持续, 意大利制造, 设计",2022年10月，微软推出了一款新型Surface Pro Signature键盘，这是在材料使用上的一次重大创新。这款键盘采用了部分生物基的Alcantara材料，包含至少12%的可再生成分，源自甘蔗废料。这一进步不仅代表了Pro键盘材料的创新，也减少了对天然资源的依赖。 Alcantara®具有令人非凡触感、精致的美学和独特的性能，以及最重要的是意大利制造材料的多功能性。这些特性使其成为Surface产品中融入新型环保材料的理想选择。微软成功地在不牺牲产品优雅和舒适性的前提下，探索了使用新型资源的可能性。 #alcantara #材料 #意大利 #微软 #键盘 #可持续 #意大利制造 #设计,video,Alcantara｜重新定义Surface Pro键盘,6,1k+,100+,2023-11-30,http://sns-webpic-qc.xhscdn.com/202401172253/2fdd0f58578ff33562649a968b4d4246/spectrum/1040g0k030s3iuhlmiq005o91r5qgbo2dhof28b0!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e5685732da8f43010371038c1f9fd273_259.mp4,00:08,高清,"Alcantara｜重新定义Surface Pro键盘, 2022年10月，微软推出了一款新型Surface Pro Signature键盘，这是在材料使用上的一次重大创新。这款键盘采用了部分生物基的Alcantara材料，包含至少12%的可再生成分，源自甘蔗废料。这一进步不仅代表了Pro键盘材料的创新，也减少了对天然资源的依赖。 Alcantara®具有令人非凡触感、精致的美学和独特的性能，以及最重要的是意大利制造材料的多功能性。这些特性使其成为Surface产品中融入新型环保材料的理想选择。微软成功地在不牺牲产品优雅和舒适性的前提下，探索了使用新型资源的可能性。 #alcantara #材料 #意大利 #微软 #键盘 #可持续 #意大利制造 #设计, alcantara, 材料, 意大利, 微软, 键盘, 可持续, 意大利制造, 设计",商业案例与求职备考,0.9878709
425,659900a5000000001a0007cb,https://www.xiaohongshu.com/discovery/item/659900a5000000001a0007cb,"远方好物, 以喜欢的方式去生活, 远方好物店主招募, 远方好物平台, 远方好物溯源, 远方好物联合创始人紫遇姐姐, 远方好物招店主, 远方好物分享, 远方好物店主, 好产品分享, 品质生活, 可持续, 远方好物紫遇姐姐, 远方好物联合创始人紫遇, 远方好物大导师紫遇姐姐, 私域, 副业, 创业, 养生赛道, 大健康",远方好物是一种美好的生活方式，关心粮食和蔬菜喂马劈柴周游世界，欢迎大家加入和我们一起吧!#远方好物 #以喜欢的方式去生活 #远方好物店主招募 #远方好物平台 #远方好物溯源 #远方好物联合创始人紫遇姐姐  #远方好物招店主 #远方好物分享 #远方好物店主 #好产品分享 #品质生活 #可持续 #远方好物紫遇姐姐 #远方好物联合创始人紫遇 #远方好物大导师紫遇姐姐 #私域 #副业 #创业 #养生赛道 #大健康,video,远方好物一种美好的生活方式,0,3,0,2024-01-06 河北,http://sns-webpic-qc.xhscdn.com/202401172253/00de2d4d5fad5c1625646e816afb06ea/1040g2sg30tj3i1neke605obt0c8gjcuivt8uhdg!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e59900a41226f8010370038cddab93b2_259.mp4,00:54,高清,"远方好物一种美好的生活方式, 远方好物是一种美好的生活方式，关心粮食和蔬菜喂马劈柴周游世界，欢迎大家加入和我们一起吧!#远方好物 #以喜欢的方式去生活 #远方好物店主招募 #远方好物平台 #远方好物溯源 #远方好物联合创始人紫遇姐姐  #远方好物招店主 #远方好物分享 #远方好物店主 #好产品分享 #品质生活 #可持续 #远方好物紫遇姐姐 #远方好物联合创始人紫遇 #远方好物大导师紫遇姐姐 #私域 #副业 #创业 #养生赛道 #大健康, 远方好物, 以喜欢的方式去生活, 远方好物店主招募, 远方好物平台, 远方好物溯源, 远方好物联合创始人紫遇姐姐, 远方好物招店主, 远方好物分享, 远方好物店主, 好产品分享, 品质生活, 可持续, 远方好物紫遇姐姐, 远方好物联合创始人紫遇, 远方好物大导师紫遇姐姐, 私域, 副业, 创业, 养生赛道, 大健康",生活方式与生活分享,0.997825
426,65968565000000001101655b,https://www.xiaohongshu.com/discovery/item/65968565000000001101655b,"机场, 新能源, 可持续, 标准制定, 碳中和, 低碳, ESG, SDGs",如何定义可持续机场？如何解读标准制定？标准有何价值和作用？S-Future讨论角对话英国标准协会BSI战略业务发展总监Anya，快来听听她的介绍~ #机场  #新能源  #可持续  #标准制定  #碳中和  #低碳  #ESG  #SDGs  @视频薯,video,可持续机场 | 中国引领标准应用,0,100+,9,2024-01-04 北京,http://sns-webpic-qc.xhscdn.com/202401172253/ca2880c01e6802623f5fc02637ebb083/spectrum/1040g0k030tgm0olqkq004a6ddq900vrh1tet4a0!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e59681a6122cea010371038cd3fe97d5_259.mp4,06:21,高清,"可持续机场 | 中国引领标准应用, 如何定义可持续机场？如何解读标准制定？标准有何价值和作用？S-Future讨论角对话英国标准协会BSI战略业务发展总监Anya，快来听听她的介绍~ #机场  #新能源  #可持续  #标准制定  #碳中和  #低碳  #ESG  #SDGs  @视频薯, 机场, 新能源, 可持续, 标准制定, 碳中和, 低碳, ESG, SDGs",商业案例与求职备考,0.99923
