"url","user_name","user_id","ip_location","user_desc","follow","fans","likes"
"https://www.xiaohongshu.com/user/profile/653e0808000000000d007419","君意如鸿","5929386621","","还没有简介","2","1","1"
"https://www.xiaohongshu.com/user/profile/606da5e9000000000100707c","voyage贾贾Jiajia","9520722652","法国","曾经也无法预料自己将会是两个娃的妈","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/6571cdd4000000003d037ada","话痨麦女士","4437522034","上海","还没有简介","3","0","10+"
"https://www.xiaohongshu.com/user/profile/6072c9fa000000000101e968","迪拜瑜伽Miss米","2699997238","阿联酋","📍 生活在迪拜的迪漂
🧘🏻‍♀️瑜伽老师
📝 教育工作者
💙重症旅游爱好者（打卡30+国）","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5d406b6e0000000011001393","wwwddd.","bfsumtier","广东","本：广外｜外交学&英语
硕：北外｜高翻口笔译
(澳大翻译研究录取)
专八优秀、二笔
📮ruienwendy@gmail.com","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5e06113c000000000100bebc","用户已注销","574947314","新加坡","","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/54cdc001b4c4d615fc2c95ec","小饼干🍪","xiaobinggan001","浙江","是精致宝妈👩🏻‍🦰是创业女性👩🏻‍💻是新晋研究生👧🏻
更多身份待解锁中…一起成为更好的人吧💕
在这里我会跟大家分享日常点滴✨
期待与大家多多互动🥰
我的宝藏⭐️老公@小饼干夫妇🍪","10+","40W+","300W+"
"https://www.xiaohongshu.com/user/profile/650d38cf000000001603a920","路路路路边乞丐","7781775948","广东","还没有简介","0","0","10+"
"https://www.xiaohongshu.com/user/profile/60dc36a90000000001006bd4","世说鲸语","4292961007","北京","Harbour EDU 旗下国际化青年品牌
让青年胜任世界，连接世界","3","10+","100+"
"https://www.xiaohongshu.com/user/profile/62ee21e6000000001f004bfb","全球气候创新中心","3861900218","辽宁","GCIC🌟全球气候创新中心
🌍致力于帮助企业、个人与国家
实现经济、社会与环境层面的可持续发展
碳中和🍀 | ESG🌳 | 气候变化⛅️专家组织
长期关注🌿了解更多行业前沿讯息","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/560bbfdc3f0f3c10b23c8053","早睡早起锻炼身体","107474311","广东","主要整点个人成长分享，偶尔搞搞tech相关
👏欢迎关注➕1⃣️
一起变强💪","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/63fb010f000000001401334d","Aurora","6186941654","江苏","🌻
🌼","10+","10+","10+"
"https://www.xiaohongshu.com/user/profile/5fa5f61e0000000001001662","WSJ.中文版","1050087134","江苏","WSJ. Magazine 中文版
智识构建品味 Knowledge Creates Taste","3","100+","1K+"
"https://www.xiaohongshu.com/user/profile/611082f5000000000101dbc8","标志情报局","logonews","江西","专注全球品牌形象升级与LOGO设计新闻报道，是设计师、设计机构随时随地了解品牌设计趋势的专业平台。Since 2010","0","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/61b466da0000000010007671","今天可以早睡吗","6953585775","中国香港","你说的都对 ｜ 运动与学术缺一不可","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/6278ea0b0000000021028a2f","mikeppt","mikeppt","湖南","PPT模板 | PPT素材 | PPT教程 
专注于优质实用PPT模板设计 
各类精品模板 每日分享 
获取PPT查看下面👇🏻店铺","7","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5915df2982ec391a274a4e56","阿娜娜丝小面包（评论不回）","114700261","广东","","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/601fbbda000000000101daa3","艺术与设计分享君","9423901028","海南","🔴分享艺术与设计类讲座、学术前沿、论文征稿、书籍
🔴分享每日讲座讯息
🔴主页进群获取更多讲座讯息（防广，仅限粉丝）
📮联系合作，请私信
两平台同名→🍠B站，（B站有部分讲座回放）","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5f23a7e900000000010024c2","嬴政","769598975","山东","本号不会再发信息，可关注我B站账号:盈证","1","100+","1W+"
"https://www.xiaohongshu.com/user/profile/56c3e956aed7585f6bbe024c","小狮子留学中心","182800707","英国","985本 NTU硕 欧洲全奖博士录取
个人工作室 高端定制化硕博留学
给你不一样的超easy留学轻体验
靠实力和真诚说话 用心会被看见
疑难杂症小能手 @我是一只🦁","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/61762a99000000001f0351d3","The Pocket of Ideas","9444176904","意大利","在这里，我们融合了意想不到的设计灵感和投机性项目愿景。设计是一场无限可能性的旅程。","100+","100+","100+"
"https://www.xiaohongshu.com/user/profile/658b8a6c00000000220159aa","新航道美本留学赵平平","8312073408","山东","每天等待粉丝破百的理工男~","10+","10+","10+"
"https://www.xiaohongshu.com/user/profile/5fb7475f00000000010044b8","一人一车一米六在冰岛","GYT__Because","冰岛","旅行摄影师 偏爱第三世界
1月-2月 冰岛🇮🇸旅拍
📷Canon 5d / Fujifilm X-Pro 2","100+","1K+","10W+"
"https://www.xiaohongshu.com/user/profile/631f4dd1000000002303e667","拉芳小姨","6706928425","广东","爱生活的快乐小姨","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5577c11de4b1cf455ecaaf62","雪人","116991807","北京","","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/61d05fd20000000010007adf","VSHINE社创星球","vshinesia","广东","♻ 专注ESG、可持续人才培养 
🔎干货洞察、岗位丨ESG主题学习丨ESGer成长圈
👸VSHINE 星球情报局
🙋‍♂️@ESG小助手","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/5c29c82c0000000007006456","迪拜生活小窍门","676445900","阿联酋","（不定期）分享迪拜生活小窍门，长篇细说就怕你不会！","3","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5e100eac0000000001004168","小柴Roy的英语屋","797955949","阿尔及利亚","北外MTI翻译硕士👨‍🎓/6年英专/专四专八
不定期分享英语知识📖英语学习咨询
助力你的英语学习之旅🏃🏃‍♀️嘿嘿～～
一起加油吧💪","2","100+","1K+"
"https://www.xiaohongshu.com/user/profile/62df89cf000000001f0063c1","大自然保护协会TNC","6201701536","北京","守护自然，尊爱生命。
大自然保护协会（TNC）成立于1951年，在全球70多个国家和地区开展生物多样性保护工作，用科学系统的方法保护具有重要生态价值的陆地和水域。","3","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/626cda480000000021020d91","百见数据","4181608423","四川","学术养成中…自我push～
Stata计量统计|Python数据挖掘
所读前沿/有趣经管论文分享","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5a8efc39e8ac2b2b5b4d8f35","蒙历历","277820374","北京","thu打工碎片🧩","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5c71ed7e000000001101365f","谭谭地理课堂","972706401","湖北","💞十余年地理教学实践
🌈独特地理背诵口诀——主打一句话记住地理重难点
🌟分享地理笔记｜视频素材｜答题模板
有地理问题，欢迎进群交流","59","728","2987"
"https://www.xiaohongshu.com/user/profile/5c8c42be0000000010002c89","上海天气缪斯🦄","748300484","上海","每日与ChatGPT一起：
谈天气☀️🌦❄️🌧
说穿搭💃👗🥻🧣👛
绘美图🌷🌺💐🐚🌹🌼
探索GPT world🫶🫶🫶","1K+","1K+","100+"
"https://www.xiaohongshu.com/user/profile/61cbe913000000001000a44c","大米姐","meekeeeee","江苏","吃你家大米啦？","10+","10+","10+"
"https://www.xiaohongshu.com/user/profile/603e0e9e00000000010051e4","舒缓读书","1807288259","河南","书中黄金屋，缓解生活苦。
修的心性悟，助人解烦悠。
愿我分享的文字和书籍能缓解您的忧愁，
给您的生活带来光彩。","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/595ce3706a6a692d93196503","安安学ESG","421960098","上海","在校大学生一枚，想入行ESG，目前在学习中，不定期分享ESG学习成果，大家互相监督❤️","9","100+","1K+"
"https://www.xiaohongshu.com/user/profile/56d66e6d4775a735760cf79a","王小水er","babyshui","中国香港","无境深蓝创始人|联合国地球青年卫士|TED青年理事，讲者
潜水教练/极地向导/A2F船长/滑翔伞跳伞飞行员/演出经纪人
七大洲40+国家旅行
多元职业|个人成长|海陆空三栖的热烈人生","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5b29199e11be107028878cd6","一片两天三四片","633658958","中国香港","主更清朝民国女性历史","10+","1W+","60W+"
"https://www.xiaohongshu.com/user/profile/575c016e6a6a694cc3b32d30","萨卡纳不是萨库拉","106781167","山西","分享有趣的生活
偶尔搞点主营业务","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/6482a2f6000000002a03675f","笔墨纸砚咨询","7437709103","安徽","我是一个热爱写作的人，希望我能通过小红书平台让更多人体验到写作的快乐，帮助更多有需要的人。（在职老师，个人账号，不加团队）","10+","1K+","20W+"
"https://www.xiaohongshu.com/user/profile/5657d53b82718c4da587128f","顾适","107867575","北京","✍️科幻作家，中国作家协会会员
📖出版中短篇小说集《莫比乌斯时空》
🏆多次获得中国科幻银河奖，华语科幻星云奖金奖
🏠城市规划师
🐱分享写作和猫咪日常","100+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/570c638884edcd4b63594a3b","来历历","187542112","上海","🩵留美十年 青联委员 ex-WorldBanker
📧lyleelee2020@163.com
🦋ins: ryluo","100+","50W+","100W+"
"https://www.xiaohongshu.com/user/profile/61e16a53000000001000ddfe","菠萝咂月球","6549050355","山东","感谢你的关注！","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/59a4fb5582ec392ff09b1c2f","cybersealing(接accept版)","956866239","新加坡","💻研二在读，根据兴趣分享各类城市研究
📝不接代做代画代写，想合作发表文章可私信
⭕️不分享论文pdf，请自行检索标题下载，欢迎友好讨论;)
🌱想学习图纸和摄影指路@流心小六包","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/646873b5000000002b00ba95","SocialMarketing","5554619048","江西","hi，这里是马可婷
分享广告圈里那些有趣又有料的事儿～
文案、创意、品牌、设计","6","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5aafb4114eacab4c4620d53f","www","492978267","","随缘更新猪咪与邻居猫猫的日常🐾
CATTI德语二级笔译，欢迎看猫之余垂询翻译业务🐽","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5f2bc6a50000000001002598","蕾蕾大冒险（在越南）","313949694","越南","9年联合国打工人｜哥大硕士
品牌@环球大冒险Travel Channel @WildMoon健身旅修 
PADI Rescue Diver｜风冲IKO教练
📮leiguo0406@gmail.com","100+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5c4595d4000000000501ffad","GIS遥感Q博士","611051119","意大利","可咨询Essay, Dissertation，博士申请
GIS/遥感大数据
在国际知名期刊发表过10多篇论文","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/61a03db10000000010008767","未来的经济学家Jack","2732593297","中国香港","PhD in economics at Yale. Study networks and firms. 人大附中、本硕北大（均保送）、博士耶鲁。一万次拒稿，依然会有dream. Single.","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/5c28b93800000000070165e6","国庆小公主","Zhi_Garden","四川","🍀vegetarian二年级选手
♻️持续思考、分享、践行可持续
公主👸号：小国庆的秘密花园
🐬想成为你的秘密花园🌿🌳","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/566ab1faf53ee074891ca049","小吴昊(*¯︶¯*)","151015065","法国","全奖留法| 巴政硕士
OECD | UN | Top 智库
老公🇺🇸联合国高级官员
✈️30+ 国家| 驻扎🇫🇷🇺🇸
佛系分享 生活| 跨国婚恋| 旅行| 职场|女性成长","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/625b6d030000000021027683","设计稻草人（专注创意设计）","6046027197","江苏","🧑🏻‍🏫985设计研究僧在读
👨🏻‍💻视觉设计师（平面，文案、品牌、logo等）
🈲抄袭、二改、盗用、交作业等
🥱时常才思枯竭，欢迎创意启发
🉑接设计竞赛@设计稻草人合作（是本人）","10+","1W+","20W+"
"https://www.xiaohongshu.com/user/profile/64f05eac000000000500240f","卜卜studio","9968289910","天津","🌟SPIRE STUDIO 研究室麻省/哈弗/UCL等顶尖院校设计师创立
🏛️博士|硕士申请|科研辅导
📌城市|环设|景观|建筑|等专业作品集辅导| SCI辅导
接受咨询👉@卜基道爱学习","100+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5a9919ad11be1038476ff2cb","幼稚的薯条🍟","630964959","中国香港","新西兰吃喝玩乐小达人🧚‍♂️🧚‍♂️🧚‍♂️","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5e41df9a0000000001003a98","想带你跳进海里游泳","666103046","","London 
看看展览","100+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/60f5436500000000200290d1","Kalmen","9500781651","丹麦","一只格陵兰睡鲨🦈
已有对象
Acad.📮zhaoli1@student.ethz.ch","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/60c5cc40000000000100591f","tinygooooods","TinytideO","上海","tinygooooods
tinyspirits
tinyinspirations
美好与有趣
有意与有善","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/63fadddc000000002a0081f6","Bootin不停设计研究工作室","6186309048","","▫️RCA背景创始团队，6年一线教学经验
▪️室内设计｜空间设计｜环境艺术｜产品交互｜装置艺术
▫️提供专业作品集辅导（上海线下+线上）","4","100+","1K+"
"https://www.xiaohongshu.com/user/profile/63e0a9cd0000000027029cda","小安迪可汗","5033053685","山东","蒙古史＆世界史er！
不定期分享蒙古史、内亚史与世界史学术资源与新书好书！
公号：蒙古史与元史学术兀鲁思
豆瓣：安迪合罕大皇帝","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/60e123cd000000000100b03b","巴达星谈碳中和经济","Alvin24","陕西","专注于生态经济学、社会企业、乡村振兴、碳中和与可持续发展、ESG、Web3与元宇宙领域的研究与实践！也是篮球爱好者、英语演说家。","0","100+","1K+"
"https://www.xiaohongshu.com/user/profile/6475740c000000001203420a","云小智","6892393465","","我是一款强大的AI应用工具，能做你身边的AI智能秘书，为你做知识宝库、智能助手、学习辅助、营销创意助手、文案写作助理等，能够提供内容生成、文字理解、知识问答、推理、代码理解与生成，高效提升工作学习效率","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/559eaf26a75c95562826454e","poqian","102003120","北京","还没有简介","10+","10+","10+"
"https://www.xiaohongshu.com/user/profile/63c6641d0000000027036965","IVY Wong MUET","5026008170","马来西亚","❤️提供MUET speaking 和 writing notes
（仅此号有IVY Wong MUET正版笔记）
❤️MUET一对一@小班课
❤️MUET作文批改服务
❌不看pm，直接进 👗","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/601571d1000000000100310e","政治学白话辞典","4277706606","陕西","每日政治学/人文专业辞典
你看得懂的文科科普
法国巴黎政治学院本硕毕业
联合国实习经验
安全咨询/海外安保从业","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/614f43f50000000002018689","银河小宇宙","9453256233","上海","同济大学风景园林博士
设计院院长
景观系副教授
AI辅助设计/艺术生活/景观规划设计/研究方法
✉️ business1013@163.com商务合作可联系","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5f3fe23300000000010092b0","Willow带你做好作品集","768370132","","每天进步一点点🤏三年交互&用户体验作品集教学经验
个人经历：海外留学双硕背景、外企、车厂产品经理
学生案例RCA、UAL、UCL、CMU、UW……
接作品集咨询、辅导、润色、排版优化…","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5ae55c9711be1003df680402","低地GROUNDED","266775663","广东","「低地 GROUNDED」 关注多元生态，是一个地处南方、合力共创的艺术小组。
🌱公众号：低地在行动","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5e8f329c0000000001008829","严荼","780940273","北京","绍兴人在北京
13级广院摄影系，ISTP
NGO上班的多媒体制片
热衷自然地理和生物分类
小宇宙电台“缓释肥”主播","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5ba5c15320a919000165529d","禾青","628739823","重庆","经济学研二在读
被放养的学术菜鸟
重心不是搞科研
纯记录，纯分享，不答疑","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5749715f82ec39270cfe1a9e","严肃儿童ALAN","105544077","","Please do not shoot the lawyer. He is doing his best.","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5c2fa38d000000000503be22","润学的Alfred🌊🌈","624096109","比利时","专注润学十五年终于自学成才。
现在分享润之后如何落地生根。
🌈🌊🇬🇧🇫🇷🇧🇪🇳🇱🇯🇵🇩🇪","2","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5c0b7d9f000000000601b6d8","东张西望","eastwest","江苏","应用经济学硕士在读
研究方向：能源环境经济学与气候变化政策","100+","100+","100+"
"https://www.xiaohongshu.com/user/profile/5b7b8680f7e8b9391f5cfd7c","没大没小","604075157","美国","南京人在伯克利。环境社会学博士，杂食读者。家有七岁男娃。还写公号: 成长合作社。
Against platitude. Against simplification.","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/635e071500000000180287e6","IMPACT STUDIO室内学院","6783782722","北京","📖专注【室内与空间作品集】辅导
🍀录取案例:RCA UAL Pratt
@arch IMPACT STUDIO @IMPACT STUDIO 景观学院 @IMPACT STUDIO 交互学院","5","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/61a08791000000001000ceb5","科研领域干货分享","8000003048","河北","分享各类科研干货
676741493@qq.com","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/562f92f30bf90c7137f4fe4e","未来生活","516641128","江苏","香港大学-复旦大学MBA、家具设计师、自媒体、办公体验研究者、设计评论；I believe 好设计是好生意，爱设计是爱生活。","9","10+","1K+"
"https://www.xiaohongshu.com/user/profile/6363efc1000000001f019682","农场的苏格拉浩","5334549773","中国香港","LSE环境政策全奖
ESG、碳中和分享
英国有机农场打工人","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/628f615700000000210271ba","我是历史科代表","5470297402","广东","分享一些很有用的知识～","0","1W+","70W+"
"https://www.xiaohongshu.com/user/profile/5b5a510211be1005d0ce679a","宝妈香香爱分享","606089354","","在奋斗的年龄好好的奋斗
努力的变好中","100+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/62d365de000000001501c5fe","穗下梦","3898632065","","对乡村的认识不能只是听来的故事，穗下梦的故事从此刻开始～","3","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5e31e27c000000000100385d","大地理馆","759953175","北京","人文地理“探索官”
记录美好生活|探索美丽中国
地理|人文|博物|生活方式|城市地图|山河景观|风物美食|旅行目的地","100+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/60a2038f000000000100a003","中信出版发行小卖部","9524446404","北京","真·中信出版·小卖部，如假不包换😏
主营图书推荐&知识分享，随机掉落小卖部的营业日常～
上联：啤酒饮料矿泉水
下联：瓜子花生八宝粥
横批：欢迎您再来","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5d2a8b4700000000120168a5","揽月","594306639","","","10+","10+","10+"
"https://www.xiaohongshu.com/user/profile/6135e0f50000000002020ed7","游书客","9586174260","广东","喜欢一个人静静的享受时光，带你在书籍里旅游，吸收阳光的味道，关注我感悟不一样的人生","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5ffc167b0000000001000ad3","有趣的Excel","4265403504","上海","有趣的Excel|让图表有趣|专业|简单！
⭐️⭐️⭐️⭐️⭐️","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/60136d0e0000000001005d53","湃乐思艺考咨询","1186576534","内蒙古","原“陈晨说艺考”
召唤全国播音 | 表演 | 导演艺考生
2023年斩获合格证400+张
🉑答疑、测评、上课","100+","1W+","30W+"
"https://www.xiaohongshu.com/user/profile/63721838000000001f0166bd","世界至上君","5406510649","辽宁","爱吃喝的地图控","2","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/62bea211000000001b02a25c","素心无尘","1540340045","加拿大","All in Fun！加拿大生活，时政，移民留学，旅游，地产与投资，全方位展示这个美好友善的国家。","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5a86e4024eacab5854e5443a","绘森绘舍美学馆~小鱼老师~","264483038","浙江","热爱美术教育，绘画🎨艺术！儿童心理学讲师！","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5f48d589000000000100962f","记录一切的杂货铺","764441320","辽宁","记录学习+旅游
不要一次点赞所有笔记！！","3","100+","1K+"
"https://www.xiaohongshu.com/user/profile/62601fdb000000001000c717","小智的杂货铺","2942846997","广东","宝藏账号，关注我，不迷路！每天都会上新货👻👻👻","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5e25d53a0000000001009244","荼蘼","577688460","山东","不要让时代的悲哀，成为你的悲哀。","100+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/6004d8df0000000001003dc3","大写的向日葵","4267418643","美国","不完美的♻️环保爱好者
✅西雅图生活·旅行·阅读
❇️内容分类在收藏夹
同名WX公众号和知乎","10+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/60af4a85000000000100235c","降福","9411888781","浙江","感谢喜欢(･∀･)","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/64ab908c0000000011002e13","划重点的马克笔","9646543097","","发现新奇有趣的事物，在海量的信息中Get重点，在这个快节奏的世界里，为您整理解读最新热点信息，让你在忙碌的日常中轻松了解新鲜事。用碎片化的时间保持对世界的敏锐感知！","10+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/5c343ae8000000000503a202","馒头星球","504978114","","欢迎关注，和我一起见证世界的变化吧！
（科普博主）","100+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/611a2701000000002002d69b","冷叔笔记","2684801039","湖南","你们熟悉的那个冷叔","4","10W+","100W+"
"https://www.xiaohongshu.com/user/profile/5b191ab04eacab379400c50c","飞行员欧文","634145494","广东","商务v：owen073（添加请备注理由）
直升机、固定翼飞行员🚁
中国民航管理干部学院《航空科普与产业研学培训班》讲师","10+","10W+","90W+"
"https://www.xiaohongshu.com/user/profile/658ffce90000000022001220","自然十方","9051527905","河北","与特邀专家同行，和世界深入交流。","1","10+","10+"
"https://www.xiaohongshu.com/user/profile/555a8d9f538c2544e1119274","中国气象爱好者","562193759","浙江","中国最大的气象知识传播账号","3","10W+","30W+"
"https://www.xiaohongshu.com/user/profile/6020c620000000000101c8bb","霏霏什么飞","leehinvey_0809","广东","精神状态值得深思","1K+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/612dcbc2000000000101d6ba","快乐小狗","2721037827","湖北","武汉小有名气帅哥
仅爸爸妈妈爷爷奶奶与家里三只猫知道
✉️xmhwsj99@gmail.com","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/60837bf8000000000101f726","百叶窗blinds","blinds","","油管同名「百叶窗Blinds」","0","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/60f7d7070000000001008426","龙吟读画","dhart01","北京","直观、专业、有趣
了解艺术背后的故事
传递正向审美价值
唤醒自身艺术感悟能力
点亮艺术之眼","3","10W+","100W+"
"https://www.xiaohongshu.com/user/profile/643510b5000000001400d288","抓马课代表","7411581114","湖南","娱乐圈课代表，拿奖拿到手软
嘴上说着佛系，内心向往暴富的一枚学霸儿~
🤳h18070409916@163.com","1","20W+","999W+"
"https://www.xiaohongshu.com/user/profile/59c9897144363b547193371f","tt_trotter","638211273","摩洛哥","everything that i care and enjoy！
dream is to live a light-colored life :)","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5ce953df000000001602de24","毕导","354698449","北京","清华博士|理工科段子手|科普博主|新晋奶爸
希望用科学精神为你创造快乐!
🤝：Suede_Q（商务）","10+","30W+","100W+"
"https://www.xiaohongshu.com/user/profile/62899ebf000000002102bc18","数据派Datapai","5658469502","北京","BI 老司机，20 年行业经验，前 Tableau/SAP/IBM高级顾问。
关注公号：数据派Datapai，加入学习群。","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/610b8638000000000100b02e","火烈了","4967546086","","简单道具
大大道理","3","1W+","40W+"
"https://www.xiaohongshu.com/user/profile/5f0fc607000000000101ceda","青木-","Kris10aokiii","中国香港","不写诗了
澳洲留子","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/61c7359c000000002102546a","小煦科普","2809367495","","知识科普，宇宙探索未解之谜","10+","1W+","10W+"
"https://www.xiaohongshu.com/user/profile/5ef882cc0000000001003c2f","一束15的花","340584290","河南","","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5fd9bcbc000000000101efd6","号食仔","haoshizai78","广东","我是号食仔，美食界最靓的仔~","0","10W+","70W+"
"https://www.xiaohongshu.com/user/profile/5b87bfcdf7e8b9136715aea7","星云科普","xykp2022","","🛸科学探索
🛰️科普万象
🚀跟着星云我们一起启航...","10+","1W+","10W+"
"https://www.xiaohongshu.com/user/profile/5fabb987000000000100527e","极酷运动","1022056118","北京","探索和发现未知的自己","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5fb44e02000000000101f46c","沙子","1086918797","美国","前媒体人，现斜杠俩娃妈
可持续，设计，艺术，带娃
💕家有中法混血💕
蕾姐👧🏻 九岁，爱芭蕾
总裁👦🏻 八岁，总捣蛋","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5e2c486d0000000001001324","复制人在读书","792849950","","读书分享
成长干货
带你逛书店","8","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5f8a837c000000000100078f","小乔笑一笑","1049386884","北京","内容独家原创
关注起来！别错过每次更新
❤️","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5e97b6a10000000001009cf8","🐒的永续时尚","252082114","","♻️♻️♻️
From WASTE to FASHION
垃圾艺术家｜可持续生活方式体验官","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/62bc5507000000001b0271c0","小陈科普档案","1534736241","","千万个为什么：保持好奇，持续探索","1","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5b5485bdf7e8b95d0c90dab6","小刘的动画","970073846","安徽","均为原创作品 已有版权
未经允许 禁止搬运盗用动画短片🚔👮🏻‍♀️
@鱼拍动画","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/60df33cd0000000001000a9d","一觉小师傅","4298340821","山东","开卷有益，知行合一。事上磨练，砥砺前行。","2","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5978c0a86a6a6961f3c4493a","映像大白","260442008","","还没有简介","10+","1W+","10W+"
"https://www.xiaohongshu.com/user/profile/6101018f0000000001004a34","百业百科普","4963720187","","分享各种生活常识,科普知识,冷知识；
让你一分钟涨姿势；
温馨提示:理性观看、切勿迷信!
偶尔会爆料一些福利内容,满足你的八卦好奇心理。","10+","1W+","10W+"
"https://www.xiaohongshu.com/user/profile/62e24d6b000000001e01c77c","ADVC_OFFICIAL","6727054834","北京","数字艺术｜先锋视觉｜创意全案工作室","7","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/613364120000000002025205","KnowCarbon碳中和小课堂","2643682047","","👩‍🏫有趣的碳知识科普课堂
📗碳中和笔记分享
👨‍🎓用最简单的方法带你了解碳中和
🌲一起Know Carbon～","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5c41767b0000000007039493","墨迹天气","502554075","北京","这里是墨迹天气，看天气 用墨迹！","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/65468efe000000000301d47e","温哥华民宿管理Eric","Vanbnberic","加拿大","温哥华八年短租民宿管理，安全高效的让您空置房成为您的现金流","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5f2ba36d00000000010005d4","ismoli魔力冰","247889913","","🇮🇸#冰岛旅行生活指南#🇮🇸
——————————
🗻探索静心灵魂疗愈🗻
🗻北欧简约生活方式🗻","10+","1K+","1W+"
